% Model:              ns2d_C.mph
% Version:            COMSOL 6.0.0.354
% Date:               Aug 11 2023, 23:14
% Dimension:          2
% Nodes:              10201
% Expressions:        3
% Description:        速度场x 分量, 速度场y 分量, 压力
% Length unit:        null
% x                       y                        u @ Re=100               v @ Re=100               p @ Re=100
0                         0                        0                        0                        0
0                         0.004006647973465352     0                        0                        -1.0332891138253376E-5
0                         0.008147082111446234     0                        0                        -3.4657476000975205E-5
0                         0.012425769673840273     0                        0                        -5.4473562348715864E-5
0                         0.016847327087023307     0                        0                        -5.538299029820728E-5
0                         0.02141652492467401      0                        0                        -3.037777865094022E-5
0                         0.026138293054913518     0                        0                        2.463064795012166E-5
0                         0.03101772595931337      0                        0                        1.121042631420073E-4
0                         0.03606008822951071      0                        0                        2.3350290666609942E-4
0                         0.04127082024736123      0                        0                        3.8961474840408766E-4
0                         0.046655544054758365     0                        0                        5.807329679232921E-4
0                         0.05222006941945181      0                        0                        8.067495610726209E-4
0                         0.05797040010341013      0                        0                        0.001067199522815239
0                         0.06391274034049056      0                        0                        0.0013612727029200435
0                         0.07005350153040497      0                        0                        0.0016878024832558058
0                         0.07639930915620428      0                        0                        0.0020452361334743073
0                         0.08295700993274494      0                        0                        0.0024315891505022674
0                         0.08973367919385028      0                        0                        0.0028443851834066827
0                         0.0967366285261368       0                        0                        0.0032805803755607396
0                         0.10397341365774188      0                        0                        0.003736472728185205
0                         0.11145184261046429      0                        0                        0.004207596069116892
0                         0.11917998412411362      0                        0                        0.004688596784684267
0                         0.12716617636215694      0                        0                        0.005173092884295309
0                         0.13541903590805648      0                        0                        0.005653514673042395
0                         0.14394746706200423      0                        0                        0.006120926482182763
0                         0.15276067144808472      0                        0                        0.0065648295067360606
0                         0.16186815794223003      0                        0                        0.006972946454946028
0                         0.17127975293168068      0                        0                        0.007330989803765129
0                         0.18100561091701992      0                        0                        0.007622416611284736
0                         0.19105622546822132      0                        0                        0.007828175063006341
0                         0.2014424405465303       0                        0                        0.007926449153266221
0                         0.21217546220439468      0                        0                        0.007892413077969083
0                         0.22326687067606885      0                        0                        0.007698005292915189
0                         0.2347286328719353       0                        0                        0.007311747236565723
0                         0.24657311529002482      0                        0                        0.0066986138720784615
0                         0.25881309735866564      0                        0                        0.0058200149694126995
0                         0.2714617852246581       0                        0                        0.004633859511501545
0                         0.2845328260018502       0                        0                        0.003094862573815252
0                         0.2980403224954885       0                        0                        0.001154912724650591
0                         0.3119988484182304       0                        0                        -0.0012360247550141786
0                         0.3264234641142345       0                        0                        -0.0041291962357005415
0                         0.3413297328082957       0                        0                        -0.00757508493676493
0                         0.356733737397555        0                        0                        -0.011622610554293146
0                         0.3726520978039025       0                        0                        -0.016315166089962838
0                         0.38910198890579534      0                        0                        -0.021690828738352687
0                         0.4061011590688373       0                        0                        -0.02777449788968091
0                         0.4236679492951146       0                        0                        -0.03458218034236677
0                         0.44182131301194744      0                        0                        -0.04210525151802177
0                         0.4605808365214086       0                        0                        -0.05032563240326988
0                         0.4799667601326732       0                        0                        -0.05918502723109182
0                         0.5000000000000001       0                        0                        -0.06862412004266286
0                         0.5200332398673271       0                        0                        -0.0782097852586648
0                         0.5394191634785914       0                        0                        -0.08747608699418413
0                         0.5581786869880525       0                        0                        -0.09633939552601412
0                         0.5763320507048854       0                        0                        -0.10470874422135241
0                         0.5938988409311627       0                        0                        -0.11254107561306653
0                         0.6108980110942047       0                        0                        -0.11979986580429446
0                         0.6273479021960976       0                        0                        -0.12647758770684658
0                         0.6432662626024449       0                        0                        -0.13257557112523563
0                         0.6586702671917043       0                        0                        -0.13811125686745812
0                         0.6735765358857654       0                        0                        -0.14310863602221294
0                         0.6880011515817694       0                        0                        -0.14759956613257721
0                         0.7019596775045113       0                        0                        -0.15161920333565784
0                         0.7154671739981499       0                        0                        -0.15520561163444282
0                         0.7285382147753419       0                        0                        -0.15839765635129943
0                         0.7411869026413342       0                        0                        -0.16123455542176782
0                         0.7534268847099752       0                        0                        -0.16375514732127336
0                         0.7652713671280647       0                        0                        -0.16599790836074121
0                         0.7767331293239311       0                        0                        -0.16800110354742276
0                         0.7878245377956054       0                        0                        -0.16980333767168354
0                         0.7985575594534697       0                        0                        -0.1714442938700146
0                         0.8089437745317787       0                        0                        -0.17296568494249323
0                         0.8189943890829801       0                        0                        -0.17441231054486425
0                         0.8287202470683194       0                        0                        -0.17583317183226582
0                         0.83813184205777         0                        0                        -0.17728256429505126
0                         0.8472393285519152       0                        0                        -0.17882108945343367
0                         0.8560525329379954       0                        0                        -0.18051653072437304
0                         0.8645809640919436       0                        0                        -0.18244456001033535
0                         0.8728338236378432       0                        0                        -0.18468926455583215
0                         0.8808200158758865       0                        0                        -0.18734351413549136
0                         0.8885481573895359       0                        0                        -0.1905092227298413
0                         0.8960265863422582       0                        0                        -0.19429759670975644
0                         0.9032633714738633       0                        0                        -0.19882950216718098
0                         0.9102663208061497       0                        0                        -0.2042361282798021
0                         0.9170429900672549       0                        0                        -0.21066017418227762
0                         0.9236006908437957       0                        0                        -0.21825785010520507
0                         0.9299464984695951       0                        0                        -0.22720207167565745
0                         0.9360872596595095       0                        0                        -0.23768736175602462
0                         0.94202959989659         0                        0                        -0.2499371972157615
0                         0.9477799305805481       0                        0                        -0.2642149261879385
0                         0.9533444559452415       0                        0                        -0.2808400758794615
0                         0.9587291797526388       0                        0                        -0.3002131942530344
0                         0.9639399117704894       0                        0                        -0.3228548945800396
0                         0.9689822740406866       0                        0                        -0.3494702944887956
