-0.5                      -0.5                     1
-0.46296296296296435      -0.5                     1
-0.47611358825411         -0.4750467040109119      0.9666931335781731
-0.5                      -0.4629629629629629      1
-0.42592592592592726      -0.5                     1
-0.444722435816444        -0.46749588693329364     0.8996141237055405
-0.5                      -0.4259259259259258      1
-0.47288254249114176      -0.4447746701583033      0.9163705147670927
-0.34381509470881877      -0.3898901411482774      0
-0.36247264639346877      -0.3780843675302337      0
-0.36344295970328794      -0.39924188510346387     0.2071422232647475
-0.38888888888889017      -0.5                     1
-0.407010980613893        -0.4706202357535276      0.848708122858577
-0.3780845188751607       -0.3624724572274429      0
-0.38226036113267936      -0.3832753580152304      0.19654275602323198
-0.5                      -0.38888888888888873     1
-0.4720567174038235       -0.40810129403534606     0.8577785067207383
-0.3230217593943493       -0.39731391778357655     0
-0.3406349774835098       -0.4124867010787878      0.23369612895805428
-0.3518518518518531       -0.5                     1
-0.37095739820148443      -0.4724134482141503      0.8090622507046455
-0.3898902457518993       -0.34381488010554334     0
-0.3975238506617139       -0.36486661190209985     0.19964013200677455
-0.5                      -0.35185185185185164     1
-0.47214560729943134      -0.37166345837412357     0.8080548171437097
-0.3                      -0.4                     0
-0.31258090878093936      -0.4203472697893867      0.254929204224485
-0.314814814814816        -0.5                     1
-0.334826550707041        -0.4668922912389882      0.7263917210420522
-0.39731373575077505      -0.32302252884086213     0
-0.4115722833590587       -0.3439981606320147      0.2363725245297148
-0.5                      -0.31481481481481455     1
-0.46620751937563537      -0.3358685895134886      0.7215392089952104
-0.2769774712238124       -0.39731373576607576     0
-0.2824551319275206       -0.4198818923436703      0.2516854411374803
-0.2777777777777789       -0.5                     1
-0.2959353627474574       -0.46746167345832873     0.7134804671213323
-0.4                      -0.3                     0
-0.41844581983846607      -0.3072831661603954      0.22883628458160707
-0.5                      -0.27777777777777746     1
-0.4655200617430961       -0.29722741750019377     0.6958993389488235
-0.2561851200913486       -0.3898902458478697      0
-0.25927806003951487      -0.40879762565835487     0.18418512185894578
-0.2407407407407418       -0.5                     1
-0.26031127095368933      -0.4740648197634514      0.7818260140204457
-0.39731391776443764      -0.27697824052475        0
-0.42033396522745825      -0.2829010948642418      0.25602403546718233
-0.5                      -0.24074074074074037     1
-0.4663865263976752       -0.2601251510936873      0.7162456041955051
-0.23752754282701027      -0.3780845189187266      0
-0.2370487585825369       -0.3988882676076364      0.17669308483117782
-0.20370370370370472      -0.5                     1
-0.2241221589186416       -0.47237378385695955     0.7924652704155388
-0.38989014108906367      -0.2561849051696997      0
-0.409646678838289        -0.25983862717816575     0.19108898534629473
-0.5                      -0.20370370370370328     1
-0.4703665791060847       -0.22211433588532725     0.7790557552591912
-0.2219156324363984       -0.36247264635176235     0
-0.21718017248967583      -0.38367689111193626     0.1582065994912998
-0.16666666666666763      -0.5                     1
-0.1878527470671394       -0.4714010339065333      0.8155557264725425
-0.3780843668192726       -0.23752735271790318     0
-0.3983498643427533       -0.2386824878580172      0.1648704138740917
-0.5                      -0.16666666666666619     1
-0.4711962223091437       -0.18484968597982251     0.8166979124984861
-0.2101098587550143       -0.3438150945104142      0
