% Model:              ns2d_C.mph
% Version:            COMSOL 6.0.0.354
% Date:               Aug 11 2023, 23:13
% Dimension:          2
% Nodes:              10201
% Expressions:        3
% Description:        速度场x 分量, 速度场y 分量, 压力
% Length unit:        null
% x                       y                        u @ Re=100               v @ Re=100               p @ Re=100
0                         0                        0                        0                        0
0                         0.004006647973465352     0                        0                        -5.037573888403284E-6
0                         0.008147082111446234     0                        0                        -1.601296304064853E-5
0                         0.012425769673840273     0                        0                        -2.3486122014380734E-5
0                         0.016847327087023307     0                        0                        -2.0764473574217225E-5
0                         0.02141652492467401      0                        0                        -4.806993777865828E-6
0                         0.026138293054913518     0                        0                        2.6031667387788336E-5
0                         0.03101772595931337      0                        0                        7.262677269182705E-5
0                         0.03606008822951071      0                        0                        1.3538406441699109E-4
0                         0.04127082024736123      0                        0                        2.143969634219411E-4
0                         0.046655544054758365     0                        0                        3.0953064235526796E-4
0                         0.05222006941945181      0                        0                        4.2046773109662817E-4
0                         0.05797040010341013      0                        0                        5.467318085887702E-4
0                         0.06391274034049056      0                        0                        6.876971097584824E-4
0                         0.07005350153040497      0                        0                        8.425889609768889E-4
0                         0.07639930915620428      0                        0                        0.0010104774160693887
0                         0.08295700993274494      0                        0                        0.0011902655453558003
0                         0.08973367919385028      0                        0                        0.0013806729194688842
0                         0.0967366285261368       0                        0                        0.0015802147027156354
0                         0.10397341365774188      0                        0                        0.0017871765750327295
0                         0.11145184261046429      0                        0                        0.001999585230259644
0                         0.11917998412411362      0                        0                        0.0022151743648042414
0                         0.12716617636215694      0                        0                        0.0024313459859433223
0                         0.13541903590805648      0                        0                        0.00264512681572218
0                         0.14394746706200423      0                        0                        0.0028531196171451456
0                         0.15276067144808472      0                        0                        0.003051449328076879
0                         0.16186815794223003      0                        0                        0.0032357039855292675
0                         0.17127975293168068      0                        0                        0.0034008706007313282
0                         0.18100561091701992      0                        0                        0.0035412663083143367
0                         0.19105622546822132      0                        0                        0.0036504655365030138
0                         0.2014424405465303       0                        0                        0.0037212240353285196
0                         0.21217546220439468      0                        0                        0.003745401763448078
0                         0.22326687067606885      0                        0                        0.003713885817795878
0                         0.2347286328719353       0                        0                        0.0036165184637807772
0                         0.24657311529002482      0                        0                        0.0034420298622971626
0                         0.25881309735866564      0                        0                        0.0031779893224365887
0                         0.2714617852246581       0                        0                        0.0028107642018200115
0                         0.2845328260018502       0                        0                        0.002325527974198256
0                         0.2980403224954885       0                        0                        0.0017062634307805804
0                         0.3119988484182304       0                        0                        9.358911207593143E-4
0                         0.3264234641142345       0                        0                        -3.6805031850939683E-6
0                         0.3413297328082957       0                        0                        -0.0011311799479575327
0                         0.356733737397555        0                        0                        -0.002465940432637784
0                         0.3726520978039025       0                        0                        -0.004027014155399095
0                         0.38910198890579534      0                        0                        -0.0058334190002370485
0                         0.4061011590688373       0                        0                        -0.007902181777808534
0                         0.4236679492951146       0                        0                        -0.01024958868345486
0                         0.44182131301194744      0                        0                        -0.01288702025972084
0                         0.4605808365214086       0                        0                        -0.015824820606872812
0                         0.4799667601326732       0                        0                        -0.01906397111134047
0                         0.5000000000000001       0                        0                        -0.022605710284986254
0                         0.5200332398673271       0                        0                        -0.026312889412808817
0                         0.5394191634785914       0                        0                        -0.030017589229199802
0                         0.5581786869880525       0                        0                        -0.033686810179403726
0                         0.5763320507048854       0                        0                        -0.0372834741034067
0                         0.5938988409311627       0                        0                        -0.040783456243645134
0                         0.6108980110942047       0                        0                        -0.044163869245842535
0                         0.6273479021960976       0                        0                        -0.0474104412040238
0                         0.6432662626024449       0                        0                        -0.05051196335617574
0                         0.6586702671917043       0                        0                        -0.053462962547602445
0                         0.6735765358857654       0                        0                        -0.05626115689042519
0                         0.6880011515817694       0                        0                        -0.05890816712615331
0                         0.7019596775045113       0                        0                        -0.06140834786674474
0                         0.7154671739981499       0                        0                        -0.06376885524879367
0                         0.7285382147753419       0                        0                        -0.065999134997997
0                         0.7411869026413342       0                        0                        -0.06811088678118958
0                         0.7534268847099752       0                        0                        -0.07011790112447006
0                         0.7652713671280647       0                        0                        -0.07203609150968004
0                         0.7767331293239311       0                        0                        -0.07388352505790154
0                         0.7878245377956054       0                        0                        -0.07568053245584054
0                         0.7985575594534697       0                        0                        -0.07744982795402151
0                         0.8089437745317787       0                        0                        -0.0792166486711
0                         0.8189943890829801       0                        0                        -0.08100888488353918
0                         0.8287202470683194       0                        0                        -0.08285719655732462
0                         0.83813184205777         0                        0                        -0.08479510652023699
0                         0.8472393285519152       0                        0                        -0.08685907128658946
0                         0.8560525329379954       0                        0                        -0.08908853502808817
0                         0.8645809640919436       0                        0                        -0.09152598036341573
0                         0.8728338236378432       0                        0                        -0.09421699668281645
0                         0.8808200158758865       0                        0                        -0.09721039469053813
0                         0.8885481573895359       0                        0                        -0.10055840400189701
0                         0.8960265863422582       0                        0                        -0.1043169998870608
0                         0.9032633714738633       0                        0                        -0.10854641645444355
0                         0.9102663208061497       0                        0                        -0.11331191852141403
0                         0.9170429900672549       0                        0                        -0.11868492597954922
0                         0.9236006908437957       0                        0                        -0.1247446173900203
0                         0.9299464984695951       0                        0                        -0.13158019174162977
0                         0.9360872596595095       0                        0                        -0.13929405253223062
0                         0.94202959989659         0                        0                        -0.1480063206631818
0                         0.9477799305805481       0                        0                        -0.15786132849753165
0                         0.9533444559452415       0                        0                        -0.16903718149250407
0                         0.9587291797526388       0                        0                        -0.18176029067104804
0                         0.9639399117704894       0                        0                        -0.19632832422380495
0                         0.9689822740406866       0                        0                        -0.2131483898143444
0                         0.9738617069450866       0                        0                        -0.23280430817550163
0                         0.9785834750753261       0                        0                        -0.2561836699249869
0                         0.9831526729129767       0                        0                        -0.2847623370330954
0                         0.9875742303261598       0                        0                        -0.3211775652082305
0                         0.9918529178885537       0                        0                        -0.3705111635071206
0                         0.9959933520265346       0                        0                        -0.46569792870053905
0                         1                        0                        0                        -0.5497805320700635
0.004006647973465352      0.9918529178885536       0.0016310516528221855    0.026359735237841398     -0.36068397123559065
0.004006647973465352      0.9959933520265345       0.004786172624941186     0.0187328001419414       -0.42218679748318216
0.004006647973465352      1                        0.023728901786149587     1.967880032140413E-4     -0.4647300083902608
0.004006647973465353      0.9738617069450867       -2.607172414240629E-4    0.029783108898799433     -0.23293792831538557
0.004006647973465353      0.9785834750753261       -1.164586673324761E-4    0.030072031203886386     -0.25563975153334473
0.004006647973465353      0.9831526729129767       1.3383754869370057E-4    0.029900472281746526     -0.282955359291707
0.004006647973465353      0.9875742303261598       6.162213012208413E-4     0.028917764571169444     -0.31691576920583225
0.004006647973465354      0.9533444559452415       -4.349859024788554E-4    0.026584400754700182     -0.16999219445656946
0.004006647973465354      0.9587291797526388       -4.2398736598500713E-4   0.027553656118015857     -0.18264907988372045
0.004006647973465354      0.9639399117704894       -3.9692183495473367E-4   0.028442244086298116     -0.19708649322008145
0.004006647973465355      0.9299464984695951       -3.9104233362765255E-4   0.022436675436158123     -0.13248423554752395
0.004006647973465355      0.9360872596595095       -4.1060679632101774E-4   0.023475145256970028     -0.14023912762584465
0.004006647973465355      0.94202959989659         -4.256404675950176E-4    0.02452348147779548      -0.14897819020123726
0.004006647973465355      0.9477799305805481       -4.3450287291616125E-4   0.025566265612023076     -0.1588395182080902
0.004006647973465355      0.9689822740406866       -3.465761271006498E-4    0.02920653275089499      -0.21367621141611912
0.0040066479734653555     0.9102663208061497       -3.165705410401239E-4    0.019496305226635775     -0.11404654365379029
0.0040066479734653555     0.9170429900672548       -3.4311461565770434E-4   0.02043771709504242      -0.11948085997970372
0.0040066479734653555     0.9236006908437957       -3.682105864007959E-4    0.021420716538755012     -0.12559785263037773
0.004006647973465356      0.8885481573895359       -2.34492079208949E-4     0.016985220556580246     -0.10110238592471288
0.004006647973465356      0.8960265863422581       -2.6173563639545275E-4   0.01776505648814565      -0.10492427971788207
0.004006647973465356      0.9032633714738632       -2.892549215114871E-4    0.018603535934315924     -0.10921765004724443
0.004006647973465357      0.8728338236378433       -1.8238200052080917E-4   0.015612913497095995     -0.09464009272120834
0.004006647973465357      0.8808200158758865       -2.0792836157649403E-4   0.016267172066633837     -0.09769271770107765
0.004006647973465358      0.8472393285519152       -1.1433694152753765E-4   0.014037118144716398     -0.08712472309098987
0.004006647973465358      0.8560525329379954       -1.3539222731436844E-4   0.014498448262808003     -0.08940286441425875
0.004006647973465358      0.8645809640919436       -1.581298104402988E-4    0.015023368862437556     -0.09189291411534786
0.004006647973465359      0.8287202470683193       -7.770189652401261E-5    0.01329685143589782      -0.08303819903176848
0.004006647973465359      0.83813184205777         -9.50824472433813E-5     0.013637479137701454     -0.08501626420113434
0.00400664797346536       0.8089437745317787       -4.865528123374078E-5    0.012778559926099328     -0.07933053873339961
0.00400664797346536       0.8189943890829801       -6.222746561484192E-5    0.013011866149510035     -0.08115413615021962
0.004006647973465361      0.7878245377956054       -2.7054745600275272E-5   0.012448721502195335     -0.07574449056901478
0.004006647973465361      0.7985575594534698       -3.6950841635906134E-5   0.012592469358136309     -0.07753666562194052
