% Model:              ns2d_C.mph
% Version:            COMSOL 6.0.0.354
% Date:               Aug 11 2023, 23:10
% Dimension:          2
% Nodes:              10201
% Expressions:        3
% Description:        速度场x 分量, 速度场y 分量, 压力
% Length unit:        null
% x                       y                        u @ Re=100               v @ Re=100               p @ Re=100
0                         0                        0                        0                        0
0                         0.004006647973465352     0                        0                        -7.504479766103563E-6
0                         0.008147082111446234     0                        0                        -2.4376943317580053E-5
0                         0.012425769673840273     0                        0                        -3.680311323881295E-5
0                         0.016847327087023307     0                        0                        -3.461851853937982E-5
0                         0.02141652492467401      0                        0                        -1.306806163349318E-5
0                         0.026138293054913518     0                        0                        3.0509502383124507E-5
0                         0.03101772595931337      0                        0                        9.761612084177479E-5
0                         0.03606008822951071      0                        0                        1.8904421861534092E-4
0                         0.04127082024736123      0                        0                        3.0511280571197773E-4
0                         0.046655544054758365     0                        0                        4.457934374796257E-4
0                         0.05222006941945181      0                        0                        6.107776827984829E-4
0                         0.05797040010341013      0                        0                        7.995101825842376E-4
0                         0.06391274034049056      0                        0                        0.0010111998386325295
0                         0.07005350153040497      0                        0                        0.0012448158092201287
0                         0.07639930915620428      0                        0                        0.0014990719100270126
0                         0.08295700993274494      0                        0                        0.001772401363840862
0                         0.08973367919385028      0                        0                        0.0020629229203837037
0                         0.0967366285261368       0                        0                        0.0023683980348410817
0                         0.10397341365774188      0                        0                        0.0026861800523998247
0                         0.11145184261046429      0                        0                        0.003013154468536081
0                         0.11917998412411362      0                        0                        0.003345669897281471
0                         0.12716617636215694      0                        0                        0.0036794594843314377
0                         0.13541903590805648      0                        0                        0.004009552277214254
0                         0.14394746706200423      0                        0                        0.004330174281103754
0                         0.15276067144808472      0                        0                        0.004634639118522806
0                         0.16186815794223003      0                        0                        0.004915228511062691
0                         0.17127975293168068      0                        0                        0.005163063291875614
0                         0.18100561091701992      0                        0                        0.005367966150792138
0                         0.19105622546822132      0                        0                        0.005518318384763992
0                         0.2014424405465303       0                        0                        0.005600913348418561
0                         0.21217546220439468      0                        0                        0.005600811992433823
0                         0.22326687067606885      0                        0                        0.0055012045039312405
0                         0.2347286328719353       0                        0                        0.005283290464156661
0                         0.24657311529002482      0                        0                        0.004926178953403478
0                         0.25881309735866564      0                        0                        0.004406840005427947
0                         0.2714617852246581       0                        0                        0.0037000876250607487
0                         0.2845328260018502       0                        0                        0.0027786840191609823
0                         0.2980403224954885       0                        0                        0.0016134549962288256
0                         0.3119988484182304       0                        0                        1.7369118994376258E-4
0                         0.3264234641142345       0                        0                        -0.0015725904564363575
0                         0.3413297328082957       0                        0                        -0.0036576783803256912
0                         0.356733737397555        0                        0                        -0.006113901214800393
0                         0.3726520978039025       0                        0                        -0.008971548490645518
0                         0.38910198890579534      0                        0                        -0.012259193565444814
0                         0.4061011590688373       0                        0                        -0.015999358960420103
0                         0.4236679492951146       0                        0                        -0.02021107365122161
0                         0.44182131301194744      0                        0                        -0.024900936300187988
0                         0.4605808365214086       0                        0                        -0.03007157443279552
0                         0.4799667601326732       0                        0                        -0.035703994585215344
0                         0.5000000000000001       0                        0                        -0.04177901653397083
0                         0.5200332398673271       0                        0                        -0.04803764285084051
0                         0.5394191634785914       0                        0                        -0.05418421366615697
0                         0.5581786869880525       0                        0                        -0.060162633795302324
0                         0.5763320507048854       0                        0                        -0.06591044304775484
0                         0.5938988409311627       0                        0                        -0.07139235654879499
0                         0.6108980110942047       0                        0                        -0.07657618534569445
0                         0.6273479021960976       0                        0                        -0.0814468960639971
0                         0.6432662626024449       0                        0                        -0.08599500209417289
0                         0.6586702671917043       0                        0                        -0.09022134940813438
0                         0.6735765358857654       0                        0                        -0.09413165489156686
0                         0.6880011515817694       0                        0                        -0.09773754691132702
0                         0.7019596775045113       0                        0                        -0.10105396981043951
0                         0.7154671739981499       0                        0                        -0.10409908037922493
0                         0.7285382147753419       0                        0                        -0.10689306423021767
0                         0.7411869026413342       0                        0                        -0.10945794032604074
0                         0.7534268847099752       0                        0                        -0.11181717270356026
0                         0.7652713671280647       0                        0                        -0.11399572193341173
0                         0.7767331293239311       0                        0                        -0.11602015499518074
